state,scode,year,staffsize,staffstep,myear,chambersize,change,populationofstate,statyr,personalstaff
Alabama,1,1967,,370,0,105,0,3458000,196701,
Alabama,1,1968,,370,0,105,0,3446000,196801,
Alabama,1,1969,,370,0,105,0,3440000,196901,
Alabama,1,1970,,370,0,105,0,3444354,197001,
Alabama,1,1971,,370,0,105,0,3497076,197101,
Alabama,1,1972,,370,0,105,0,3539400,197201,
Alabama,1,1973,,370,0,105,0,3579780,197301,
Alabama,1,1974,,370,0,105,0,3626499,197401,
Alabama,1,1975,,370,0,105,0,3678814,197501,
Alabama,1,1976,,370,0,105,0,3735139,197601,
Alabama,1,1977,,370,0,105,0,3780403,197701,
Alabama,1,1978,,370,0,105,0,3831836,197801,0
Alabama,1,1979,370,370,1,105,0,3866248,197901,0
Alabama,1,1980,,370,0,105,0,3893888,198001,0
Alabama,1,1981,,370,0,105,0,3918531,198101,0
Alabama,1,1982,,370,0,105,0,3925266,198201,0
Alabama,1,1983,,370,0,105,0,3934102,198301,0
Alabama,1,1984,,416,0,105,1,3951820,198401,1
Alabama,1,1985,,416,0,105,1,3972523,198501,1
Alabama,1,1986,,416,0,105,1,3991569,198601,0
Alabama,1,1987,,416,0,105,1,4015264,198701,0
Alabama,1,1988,416,416,1,105,1,4023844,198801,1
Alabama,1,1989,,416,0,105,1,4030222,198901,1
Alabama,1,1990,,416,0,105,1,4040587,199001,0
Alabama,1,1991,,416,0,105,1,4099156,199101,0
Alabama,1,1992,,414,0,105,1,4154014,199201,0
Alabama,1,1993,,414,0,105,-1,4214202,199301,0
Alabama,1,1994,,414,0,105,-1,4260229,199401,0
Alabama,1,1995,,414,0,105,-1,4296800,199501,0
Alabama,1,1996,414,414,1,105,-1,4331102,199601,0
Alabama,1,1997,,414,0,105,-1,4367935,199701,0
Alabama,1,1998,,414,0,105,-1,4404701,199801,0
Alabama,1,1999,,414,0,105,-1,4430141,199901,0
Alabama,1,2000,,496,0,105,1,4447100,200001,0
Alabama,1,2001,,496,0,105,1,4467634,200101,0
Alabama,1,2002,,496,0,105,1,4480089,200201,0
Alabama,1,2003,496,496,1,105,1,4503491,200301,0
Alabama,1,2004,,496,0,105,1,4530729,200401,0
Alabama,1,2005,,496,0,105,1,4569805,200501,0
Alabama,1,2006,,496,0,105,1,4628981,200601,0
Alabama,1,2007,,550,0,105,1,4672840,200701,0
Alabama,1,2008,,550,0,105,1,4718206,200801,0
Alabama,1,2009,550,550,1,105,1,4757938,200901,0
Alabama,1,2010,,550,0,105,1,4785298,201001,0
Alabama,1,2011,,,NA,105,NA,4799918,201101,0
Alabama,1,2012,,,NA,105,NA,4815960,201201,0
Alabama,1,2013,,,NA,105,NA,4829479,201301,0
Alabama,1,2014,,,NA,105,NA,4843214,201401,0
Alabama,1,2015,,408,1,105,NA,4853875,201501,1
Alaska,2,1967,,276,0,40,0,278000,196702,
Alaska,2,1968,,276,0,40,0,285000,196802,
Alaska,2,1969,,276,0,40,0,296000,196902,
Alaska,2,1970,,276,0,40,0,302583,197002,
Alaska,2,1971,,276,0,40,0,315510,197102,
Alaska,2,1972,,276,0,40,0,324464,197202,
Alaska,2,1973,,276,0,40,0,330543,197302,
Alaska,2,1974,,276,0,40,0,341063,197402,
Alaska,2,1975,,276,0,40,0,376170,197502,
Alaska,2,1976,,276,0,40,0,400969,197602,
Alaska,2,1977,,276,0,40,0,403436,197702,
Alaska,2,1978,,276,0,40,0,404766,197802,1
Alaska,2,1979,276,276,1,40,0,402753,197902,1
Alaska,2,1980,,276,0,40,0,401851,198002,1
Alaska,2,1981,,276,0,40,0,418491,198102,1
Alaska,2,1982,,276,0,40,0,449606,198202,1
Alaska,2,1983,,276,0,40,0,488417,198302,1
Alaska,2,1984,,450,0,40,1,513702,198402,1
Alaska,2,1985,,450,0,40,1,532495,198502,1
Alaska,2,1986,,450,0,40,1,544268,198602,1
Alaska,2,1987,,450,0,40,1,539309,198702,1
Alaska,2,1988,450,450,1,40,1,541983,198802,1
Alaska,2,1989,,450,0,40,1,547159,198902,1
Alaska,2,1990,,450,0,40,1,550043,199002,1
Alaska,2,1991,,450,0,40,1,570193,199102,1
Alaska,2,1992,,405,0,40,1,588736,199202,1
Alaska,2,1993,,405,0,40,-1,599432,199302,1
Alaska,2,1994,,405,0,40,-1,603308,199402,1
Alaska,2,1995,,405,0,40,-1,604412,199502,1
Alaska,2,1996,405,405,1,40,-1,608569,199602,1
Alaska,2,1997,,405,0,40,-1,612968,199702,1
Alaska,2,1998,,405,0,40,-1,619932,199802,1
Alaska,2,1999,,405,0,40,-1,624779,199902,1
Alaska,2,2000,,449,0,40,-1,626932,200002,
Alaska,2,2001,,449,0,40,-1,633714,200102,
Alaska,2,2002,,449,0,40,-1,642337,200202,1
Alaska,2,2003,449,449,1,40,-1,648414,200302,1
Alaska,2,2004,,449,0,40,-1,659286,200402,1
Alaska,2,2005,,449,0,40,-1,666946,200502,1
Alaska,2,2006,,449,0,40,1,675302,200602,1
Alaska,2,2007,,460,0,40,1,680300,200702,1
Alaska,2,2008,,460,0,40,1,687455,200802,1
Alaska,2,2009,460,460,1,40,1,698895,200902,1
Alaska,2,2010,,460,0,40,1,713985,201002,1
Alaska,2,2011,,,NA,40,NA,722713,201102,1
Alaska,2,2012,,,NA,40,NA,731089,201202,1
Alaska,2,2013,,,NA,40,NA,736879,201302,1
Alaska,2,2014,,,NA,40,NA,736705,201402,1
Alaska,2,2015,,513,1,40,NA,737709,201502,1
Arizona,4,1967,,590,0,60,0,1646000,196704,
Arizona,4,1968,,590,0,60,0,1682000,196804,
Arizona,4,1969,,590,0,60,0,1737000,196904,
Arizona,4,1970,,590,0,60,0,1775399,197004,
Arizona,4,1971,,590,0,60,0,1895814,197104,
Arizona,4,1972,,590,0,60,0,2008291,197204,
Arizona,4,1973,,590,0,60,0,2124438,197304,
Arizona,4,1974,,590,0,60,0,2223196,197404,
Arizona,4,1975,,590,0,60,0,2284847,197504,
Arizona,4,1976,,590,0,60,0,2346157,197604,
Arizona,4,1977,,590,0,60,0,2425197,197704,
Arizona,4,1978,,590,0,60,0,2515316,197804,0
Arizona,4,1979,590,590,1,60,0,2635571,197904,0
Arizona,4,1980,,590,0,60,0,2718215,198004,0
Arizona,4,1981,,590,0,60,0,2810107,198104,0
Arizona,4,1982,,590,0,60,0,2889860,198204,0
Arizona,4,1983,,590,0,60,0,2968925,198304,0
Arizona,4,1984,,420,0,60,-1,3067135,198404,0
Arizona,4,1985,,420,0,60,-1,3183538,198504,0
Arizona,4,1986,,420,0,60,-1,3308262,198604,1
Arizona,4,1987,,420,0,60,-1,3437103,198704,1
Arizona,4,1988,420,420,1,60,-1,3535183,198804,0
Arizona,4,1989,,420,0,60,-1,3622185,198904,0
Arizona,4,1990,,420,0,60,-1,3665228,199004,1
Arizona,4,1991,,420,0,60,-1,3788576,199104,1
Arizona,4,1992,,567,0,60,-1,3915740,199204,0
Arizona,4,1993,,567,0,60,1,4065440,199304,0
Arizona,4,1994,,567,0,60,1,4245089,199404,0
Arizona,4,1995,,567,0,60,1,4432499,199504,0
Arizona,4,1996,567,567,1,60,1,4586940,199604,0
Arizona,4,1997,,567,0,60,1,4736990,199704,0
Arizona,4,1998,,567,0,60,1,4883342,199804,0
Arizona,4,1999,,567,0,60,1,5023823,199904,0
Arizona,4,2000,,682,0,60,1,5130632,200004,0
Arizona,4,2001,,682,0,60,1,5273477,200104,0
Arizona,4,2002,,682,0,60,1,5396255,200204,0
Arizona,4,2003,682,682,1,60,1,5510364,200304,0
Arizona,4,2004,,682,0,60,1,5652404,200404,0
Arizona,4,2005,,682,0,60,1,5839077,200504,0
Arizona,4,2006,,682,0,60,1,6029141,200604,0
Arizona,4,2007,,701,0,60,1,6167681,200704,0
Arizona,4,2008,,701,0,60,1,6280362,200804,0
Arizona,4,2009,701,701,1,60,1,6343154,200904,0
Arizona,4,2010,,701,0,60,1,6413737,201004,0
Arizona,4,2011,,,NA,60,NA,6467163,201104,0
Arizona,4,2012,,,NA,60,NA,6549634,201204,0
Arizona,4,2013,,,NA,60,NA,6624617,201304,0
Arizona,4,2014,,,NA,60,NA,6719993,201404,0
Arizona,4,2015,,618,1,60,NA,6817565,201504,0
Arkansas,5,1967,,370,0,100,0,1901000,196705,
Arkansas,5,1968,,370,0,100,0,1902000,196805,
Arkansas,5,1969,,370,0,100,0,1913000,196905,
